,0,1,2,3,4,5,6,7,8,9,mean,std
2,0.9984165721945528,0.9991776373248954,0.999816479449974,0.9996654335312694,0.9997200970993124,0.9997659692077149,0.9995098554519634,0.999057618537623,0.9992993119415593,0.9996497674324891,0.9994078742171354,0.00041207720419335017
4,0.9999510287037604,0.9999213190296989,0.9999347447399117,0.9999327534013399,0.9999087682842179,0.9998847105493399,0.999920550673567,0.9998887571053603,0.9999282251192313,0.9999191438600469,0.9999190001466474,1.936719872894823e-05
8,0.9999589212620176,0.9999777054626703,0.9999769661417095,0.9999717186645262,0.999973980257448,0.9999671841399469,0.9999756387136935,0.9999580606331431,0.9999574584445736,0.9999637487897923,0.999968138250952,7.703348395143171e-06
12,0.999990629219663,0.9999794613102788,0.9999773360066005,0.9999762224826693,0.9999772990903811,0.9999863142788394,0.9999861810204487,0.9999848865350074,0.9999849252779965,0.9999699826093971,0.9999813237831281,5.924252894693763e-06
16,0.9999876813589327,0.9999866129313573,0.9999832165413287,0.9999817264512709,0.9999851023941654,0.9999811861022552,0.9999762386862654,0.9999829934639208,0.999988366082536,0.9999825363453666,0.9999835660357401,3.403950002115115e-06
20,0.9999843012672487,0.9999875958676115,0.9999810334965634,0.9999783494119217,0.9999907249310642,0.9999283942670718,0.9999717230381414,0.9999744203411243,0.999979481043425,0.9999848644068356,0.9999760888071008,1.6818931713618665e-05
24,0.9999691031938769,0.9999620140860777,0.9999747287834609,0.9999713874365521,0.9999827260289303,0.9999646410633896,0.9999455060068718,0.9999869284610313,0.9999890548244689,0.999992714220095,0.9999738804104755,1.3764120884636352e-05
28,0.9999798121371188,0.9999819902729887,0.9999865315866816,0.9998644203371565,0.9999821034977812,0.999973743537341,0.9999785523216403,0.9999876623092809,0.9999858117105381,0.9999791195344696,0.9999699747244997,3.54107060944199e-05
32,0.99998832228289,0.9999717309829018,0.9999789799484003,0.9999890818301689,0.9999760897984009,0.9999702038046104,0.9999819237898011,0.9999868507023507,0.9999907807482918,0.9999759230432756,0.9999809886931093,7.114185550925519e-06
36,0.9999477703538501,0.9999716852066663,0.9999757620045499,0.9999554722850635,0.9999567599763581,0.9999855547677399,0.9999563322735683,0.9999864261686408,0.9999076899535907,0.999986121190624,0.9999629574180651,2.2938138857038955e-05
40,0.9998766394914989,0.9999848165194335,0.9999878755160804,0.9999752266374752,0.9999216950405233,0.9999861931740628,0.9998781197768293,0.999981891046247,0.9999816265936848,0.9999820678607646,0.99995561516566,4.321238520542617e-05
44,0.9999748009283517,0.9999815469104275,0.9999630362420142,0.9999442458341293,0.9999469581327446,0.9999860451180632,0.9999882416909295,0.9999714505691314,0.9999660627576855,0.9999822483805334,0.999970463656401,1.467911055765731e-05
48,0.9999757435201728,0.9999610022860345,0.9999440965211851,0.9999524530907987,0.999980666226428,0.9999462611831913,0.9999117330672963,0.9999849271468992,0.9999552462794502,0.9999817350639061,0.9999593864385362,2.1486957007077697e-05
52,0.9999445382549065,0.9999754844964572,0.999972706914858,0.9999662079756464,0.9999745911584805,0.9999368638761329,0.9999842843870551,0.9998878129602032,0.9998515425547524,0.9998969967944724,0.9999391029372964,4.311991556276332e-05
56,0.9998939086445751,0.9999802388528065,0.9999616242844328,0.9999276637448654,0.9999248175654507,0.9999425562756992,0.999975694047134,0.9999822600896663,0.9999710170154282,0.9999413228938957,0.9999501103413954,2.7571738238263432e-05
60,0.9999648335301313,0.9999614666142876,0.9999561600988384,0.9999241096738123,0.9999419238759549,0.9999196818825918,0.9998910973889802,0.9999609940243428,0.9999839819506888,0.9999438526021532,0.999944810164178,2.5608182989967904e-05
